image_id,dimension,modality,within_mean,cross_mean
1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,economic_status,caption,0.9999998807907104,0.9999998807907104
1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,economic_status,justification,1.0,0.6478385925292969
1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,economic_status,perception,1.0,0.8333333333333333
1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,political_spectrum,caption,0.9999998807907104,
1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,political_spectrum,justification,0.8221407532691956,
1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,political_spectrum,perception,0.9158249158249158,
1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,personality,caption,0.9999998807907104,
1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,personality,justification,0.8221407532691956,
1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,personality,perception,0.9158249158249158,
1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,gender,caption,0.968609631061554,
1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,gender,justification,0.8406177759170532,
1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,gender,perception,0.8316498316498318,
1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,economic_status,caption,0.9999995827674866,0.9378474354743958
1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,economic_status,justification,1.0000003576278687,0.6844229698181152
1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,economic_status,perception,1.0,0.6666666666666667
1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,political_spectrum,caption,0.968609631061554,
1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,political_spectrum,justification,0.8406177759170532,
1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,political_spectrum,perception,0.8316498316498318,
1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,personality,caption,0.968609631061554,
1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,personality,justification,0.8406177759170532,
1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,personality,perception,0.8316498316498318,
1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,gender,caption,1.0000001192092896,
1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,gender,justification,0.8220577836036682,
1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,gender,perception,1.0,
1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,economic_status,caption,1.0000001192092896,1.0000001192092896
1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,economic_status,justification,1.0,0.6476743817329407
1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,economic_status,perception,1.0,1.0
1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,political_spectrum,caption,1.0000001192092896,
1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,political_spectrum,justification,0.8220577836036682,
1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,political_spectrum,perception,1.0,
1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,personality,caption,1.0000001192092896,
1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,personality,justification,0.8220577836036682,
1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,personality,perception,1.0,
1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,gender,caption,0.9857639670372009,
1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,gender,justification,0.8350092768669128,
1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,gender,perception,1.0,
1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,economic_status,caption,1.0000001192092896,0.9718127250671387
1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,economic_status,justification,1.0,0.6733183264732361
1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,economic_status,perception,1.0,1.0
1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,political_spectrum,caption,0.9857639670372009,
1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,political_spectrum,justification,0.8350092768669128,
1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,political_spectrum,perception,1.0,
1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,personality,caption,0.9857639670372009,
1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,personality,justification,0.8350092768669128,
1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,personality,perception,1.0,
1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,gender,caption,0.995186448097229,
1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,gender,justification,0.8074008822441101,
1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,gender,perception,0.7113997113997115,
1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,economic_status,caption,1.000000238418579,0.9904689192771912
1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,economic_status,justification,0.9999998807907104,0.6186537146568298
1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,economic_status,perception,1.0,0.42857142857142844
1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,political_spectrum,caption,0.995186448097229,
1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,political_spectrum,justification,0.8074008822441101,
1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,political_spectrum,perception,0.7113997113997115,
1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,personality,caption,0.995186448097229,
1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,personality,justification,0.8074008822441101,
1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,personality,perception,0.7113997113997115,
1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,gender,caption,1.000000238418579,
1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,gender,justification,0.7224960327148438,
1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,gender,perception,1.0,
1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,economic_status,caption,1.0000003576278687,1.000000238418579
1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,economic_status,justification,1.000000238418579,0.45054203271865845
1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,economic_status,perception,1.0,1.0
1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,political_spectrum,caption,1.000000238418579,
1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,political_spectrum,justification,0.7224960327148438,
1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,political_spectrum,perception,1.0,
1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,personality,caption,1.000000238418579,
1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,personality,justification,0.7224960327148438,
1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,personality,perception,1.0,
1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,gender,caption,0.9570332169532776,
1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,gender,justification,0.6422452926635742,
1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,gender,perception,1.0,
1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,economic_status,caption,1.000000238418579,0.9149253964424133
1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,economic_status,justification,0.9999998211860657,0.29164576530456543
1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,economic_status,perception,1.0,1.0
1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,political_spectrum,caption,0.9570332169532776,
1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,political_spectrum,justification,0.6422452926635742,
1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,political_spectrum,perception,1.0,
1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,personality,caption,0.9570332169532776,
1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,personality,justification,0.6422452926635742,
1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,personality,perception,1.0,
1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,gender,caption,1.0000001192092896,
1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,gender,justification,0.87856525182724,
1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,gender,perception,1.0,
1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,economic_status,caption,1.0000001192092896,1.0000001192092896
1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,economic_status,justification,0.9999995827674866,0.7595595717430115
1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,economic_status,perception,1.0,1.0
1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,political_spectrum,caption,1.0000001192092896,
1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,political_spectrum,justification,0.87856525182724,
1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,political_spectrum,perception,1.0,
1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,personality,caption,1.0000001192092896,
1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,personality,justification,0.87856525182724,
1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,personality,perception,1.0,
1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,gender,caption,0.9743770956993103,
1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,gender,justification,0.9460864663124084,
1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,gender,perception,0.898989898989899,
1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,economic_status,caption,1.000000238418579,0.9492663145065308
1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,economic_status,justification,1.0000003576278687,0.8932507038116455
1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,economic_status,perception,1.0,0.7999999999999999
1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,political_spectrum,caption,0.9743770956993103,
1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,political_spectrum,justification,0.9460864663124084,
1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,political_spectrum,perception,0.898989898989899,
1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,personality,caption,0.9743770956993103,
1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,personality,justification,0.9460864663124084,
1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,personality,perception,0.898989898989899,
1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,gender,caption,0.9702379107475281,
1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,gender,justification,0.7872001528739929,
1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,gender,perception,0.6212121212121212,
1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,economic_status,caption,1.0,0.9410709142684937
1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,economic_status,justification,1.0000001192092896,0.5786561369895935
1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,economic_status,perception,1.0,0.25
1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,political_spectrum,caption,0.9702379107475281,
1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,political_spectrum,justification,0.7872001528739929,
1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,political_spectrum,perception,0.6212121212121212,
1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,personality,caption,0.9702379107475281,
1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,personality,justification,0.7872001528739929,
1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,personality,perception,0.6212121212121212,
1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,gender,caption,1.000000238418579,
1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,gender,justification,0.901154100894928,
1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,gender,perception,0.7474747474747475,
1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,economic_status,caption,1.0000003576278687,1.000000238418579
1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,economic_status,justification,1.0,0.8042850494384766
1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,economic_status,perception,1.0,0.5
1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,political_spectrum,caption,1.000000238418579,
1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,political_spectrum,justification,0.901154100894928,
1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,political_spectrum,perception,0.7474747474747475,
1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,personality,caption,1.000000238418579,
1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,personality,justification,0.901154100894928,
1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,personality,perception,0.7474747474747475,
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,gender,caption,0.9786129593849182,
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,gender,justification,0.7070119380950928,
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,gender,perception,0.7194163860830528,
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,economic_status,caption,1.000000238418579,0.9576535224914551
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,economic_status,justification,1.0000003576278687,0.41988345980644226
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,economic_status,perception,1.0,0.44444444444444453
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,political_spectrum,caption,0.9786129593849182,
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,political_spectrum,justification,0.7070119380950928,
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,political_spectrum,perception,0.7194163860830528,
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,personality,caption,0.9786129593849182,
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,personality,justification,0.7070119380950928,
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,personality,perception,0.7194163860830528,
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,gender,caption,0.9999998807907104,
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,gender,justification,0.6774334907531738,
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,gender,perception,0.7113997113997115,
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,economic_status,caption,0.9999998807907104,0.9999998807907104
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,economic_status,justification,1.000000238418579,0.36131805181503296
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,economic_status,perception,1.0,0.42857142857142844
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,political_spectrum,caption,0.9999998807907104,
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,political_spectrum,justification,0.6774334907531738,
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,political_spectrum,perception,0.7113997113997115,
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,personality,caption,0.9999998807907104,
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,personality,justification,0.6774334907531738,
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,personality,perception,0.7113997113997115,
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,gender,caption,0.9146257638931274,
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,gender,justification,0.8360585570335388,
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,gender,perception,0.7113997113997115,
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,economic_status,caption,1.0,0.8309587836265564
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,economic_status,justification,1.0,0.6753960251808167
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,economic_status,perception,1.0,0.42857142857142844
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,political_spectrum,caption,0.9146257638931274,
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,political_spectrum,justification,0.8360585570335388,
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,political_spectrum,perception,0.7113997113997115,
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,personality,caption,0.9146257638931274,
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,personality,justification,0.8360585570335388,
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,personality,perception,0.7113997113997115,
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,gender,caption,0.9502705931663513,
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,gender,justification,0.8045423626899719,
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,gender,perception,0.6632996632996633,
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,economic_status,caption,1.0000001192092896,0.9015356302261353
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,economic_status,justification,1.000000238418579,0.6129935383796692
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,economic_status,perception,1.0,0.33333333333333337
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,political_spectrum,caption,0.9502705931663513,
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,political_spectrum,justification,0.8045423626899719,
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,political_spectrum,perception,0.6632996632996633,
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,personality,caption,0.9502705931663513,
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,personality,justification,0.8045423626899719,
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,personality,perception,0.6632996632996633,
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,gender,caption,1.0000001192092896,
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,gender,justification,0.8869286775588989,
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,gender,perception,0.8316498316498318,
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,economic_status,caption,1.0000001192092896,1.0000001192092896
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,economic_status,justification,1.000000238418579,0.7761186361312866
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,economic_status,perception,1.0,0.6666666666666667
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,political_spectrum,caption,1.0000001192092896,
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,political_spectrum,justification,0.8869286775588989,
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,political_spectrum,perception,0.8316498316498318,
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,personality,caption,1.0000001192092896,
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,personality,justification,0.8869286775588989,
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,personality,perception,0.8316498316498318,
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,gender,caption,0.9999995827674866,
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,gender,justification,0.8326272368431091,
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,gender,perception,1.0,
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,economic_status,caption,0.9999995827674866,0.9999995827674866
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,economic_status,justification,1.0,0.668601930141449
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,economic_status,perception,1.0,1.0
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,political_spectrum,caption,0.9999995827674866,
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,political_spectrum,justification,0.8326272368431091,
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,political_spectrum,perception,1.0,
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,personality,caption,0.9999995827674866,
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,personality,justification,0.8326272368431091,
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,personality,perception,1.0,
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,gender,caption,0.9699597358703613,
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,gender,justification,0.8082274198532104,
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,gender,perception,0.7113997113997115,
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,economic_status,caption,1.0,0.9405202865600586
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,economic_status,justification,1.0,0.620290219783783
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,economic_status,perception,1.0,0.42857142857142844
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,political_spectrum,caption,0.9699597358703613,
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,political_spectrum,justification,0.8082274198532104,
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,political_spectrum,perception,0.7113997113997115,
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,personality,caption,0.9699597358703613,
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,personality,justification,0.8082274198532104,
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,personality,perception,0.7113997113997115,
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,gender,caption,1.0000008344650269,
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,gender,justification,0.90019291639328,
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,gender,perception,0.8316498316498318,
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,economic_status,caption,1.0000008344650269,1.0000008344650269
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,economic_status,justification,1.0,0.8023821115493774
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,economic_status,perception,1.0,0.6666666666666667
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,political_spectrum,caption,1.0000008344650269,
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,political_spectrum,justification,0.90019291639328,
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,political_spectrum,perception,0.8316498316498318,
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,personality,caption,1.0000008344650269,
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,personality,justification,0.90019291639328,
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,personality,perception,0.8316498316498318,
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,gender,caption,0.9937746524810791,
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,gender,justification,0.7055710554122925,
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,gender,perception,0.6278575225943648,
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,economic_status,caption,1.0,0.987673819065094
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,economic_status,justification,1.0,0.41703060269355774
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,economic_status,perception,1.0,0.26315789473684215
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,political_spectrum,caption,0.9937746524810791,
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,political_spectrum,justification,0.7055710554122925,
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,political_spectrum,perception,0.6278575225943648,
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,personality,caption,0.9937746524810791,
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,personality,justification,0.7055710554122925,
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,personality,perception,0.6278575225943648,
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,gender,caption,0.933586061000824,
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,gender,justification,0.8693104982376099,
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,gender,perception,1.0,
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,economic_status,caption,1.0,0.8685001730918884
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,economic_status,justification,1.0000001192092896,0.7412348389625549
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,economic_status,perception,1.0,1.0
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,political_spectrum,caption,0.933586061000824,
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,political_spectrum,justification,0.8693104982376099,
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,political_spectrum,perception,1.0,
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,personality,caption,0.933586061000824,
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,personality,justification,0.8693104982376099,
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,personality,perception,1.0,
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,gender,caption,1.0000005960464478,
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,gender,justification,0.8227584362030029,
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,gender,perception,1.0,
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,economic_status,caption,1.0000005960464478,1.0000005960464478
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,economic_status,justification,1.0,0.6490617394447327
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,economic_status,perception,1.0,1.0
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,political_spectrum,caption,1.0000005960464478,
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,political_spectrum,justification,0.8227584362030029,
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,political_spectrum,perception,1.0,
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,personality,caption,1.0000005960464478,
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,personality,justification,0.8227584362030029,
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,personality,perception,1.0,
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,gender,caption,0.9974132180213928,
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,gender,justification,0.8764027953147888,
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,gender,perception,0.7474747474747475,
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,economic_status,caption,1.000000238418579,0.9948779344558716
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,economic_status,justification,1.0000001192092896,0.7552775740623474
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,economic_status,perception,1.0,0.5
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,political_spectrum,caption,0.9974132180213928,
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,political_spectrum,justification,0.8764027953147888,
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,political_spectrum,perception,0.7474747474747475,
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,personality,caption,0.9974132180213928,
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,personality,justification,0.8764027953147888,
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,personality,perception,0.7474747474747475,
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,gender,caption,0.9999998807907104,
