image_id,dimension,modality,within_mean,cross_mean
1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,personality,caption,0.9673306,0.96679425
1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,personality,justification,0.59540594,0.57073236
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,gender,caption,0.83698875,0.83402103
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,gender,justification,0.5448789,0.5423686
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,economic_status,caption,0.84170794,0.8293095
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,economic_status,justification,0.5949718,0.4923592
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,political_spectrum,caption,0.83640295,0.834606
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,political_spectrum,justification,0.55983955,0.52743274
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,personality,caption,0.83895063,0.8337846
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,personality,justification,0.5672886,0.5318194
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,gender,caption,0.83325773,0.8307104
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,gender,justification,0.50623786,0.5041143
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,economic_status,caption,0.8441463,0.8198395
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,economic_status,justification,0.541256,0.46915337
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,political_spectrum,caption,0.83362156,0.83034706
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,political_spectrum,justification,0.5136486,0.49671566
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,personality,caption,0.8345722,0.8306917
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,personality,justification,0.5185304,0.49851418
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,gender,caption,0.9090036,0.9087212
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,gender,justification,0.6198382,0.6193546
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,economic_status,caption,0.920193,0.89755034
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,economic_status,justification,0.6594159,0.57984143
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,political_spectrum,caption,0.9115582,0.906171
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,political_spectrum,justification,0.6314545,0.6077572
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,personality,caption,0.91145205,0.9075709
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,personality,justification,0.6311462,0.61383563
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,gender,caption,0.86327344,0.8617242
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,gender,justification,0.5829491,0.5817411
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,economic_status,caption,0.86677164,0.8582315
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,economic_status,justification,0.6194642,0.5452868
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,political_spectrum,caption,0.8650607,0.8599395
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,political_spectrum,justification,0.59931046,0.56540686
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,personality,caption,0.8645552,0.861472
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,personality,justification,0.59041923,0.5783172
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,gender,caption,0.828751,0.8279194
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,gender,justification,0.5060212,0.5053192
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,economic_status,caption,0.8362844,0.82039875
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,economic_status,justification,0.54590976,0.4654965
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,political_spectrum,caption,0.8290895,0.8275815
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,political_spectrum,justification,0.5215714,0.489794
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,personality,caption,0.8292544,0.82787627
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,personality,justification,0.5155464,0.50074375
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,gender,caption,0.91845983,0.918083
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,gender,justification,0.75110376,0.7506123
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,economic_status,caption,0.92010224,0.9164434
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,economic_status,justification,0.7565924,0.74513274
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,political_spectrum,caption,0.9189173,0.9176262
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,political_spectrum,justification,0.7658788,0.7358618
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,personality,caption,0.9207925,0.91701376
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,personality,justification,0.7638128,0.7443966
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,gender,caption,0.95605546,0.95506734
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,gender,justification,0.61837906,0.6167399
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,economic_status,caption,0.95800173,0.953124
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,economic_status,justification,0.6445583,0.5906045
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,political_spectrum,caption,0.95557,0.9555519
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,political_spectrum,justification,0.6323447,0.6027976
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,personality,caption,0.95588857,0.9553976
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,personality,justification,0.63171476,0.6104985
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,gender,caption,0.9487753,0.94861084
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,gender,justification,0.5929296,0.5921789
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,economic_status,caption,0.9506288,0.9467602
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,economic_status,justification,0.617637,0.5675128
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,political_spectrum,caption,0.94923335,0.9481532
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,political_spectrum,justification,0.6147227,0.5704224
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,personality,caption,0.9494696,0.9483055
1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,personality,justification,0.61838084,0.5796729
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,gender,caption,0.8539207,0.85120046
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,gender,justification,0.5301799,0.5270339
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,economic_status,caption,0.8534913,0.851629
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,economic_status,justification,0.5779125,0.47938097
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,political_spectrum,caption,0.8532479,0.851872
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,political_spectrum,justification,0.5465671,0.51067424
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,personality,caption,0.8557472,0.8509694
1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,personality,justification,0.5422132,0.52181894
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,gender,caption,0.9798501,0.9797806
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,gender,justification,0.6236527,0.6235906
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,economic_status,caption,0.98018634,0.97944486
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,economic_status,justification,0.65406555,0.5932284
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,political_spectrum,caption,0.9798638,0.97976685
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,political_spectrum,justification,0.64673233,0.6005493
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,personality,caption,0.9798981,0.9797738
1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,personality,justification,0.6457901,0.61256504
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,gender,caption,0.87747306,0.8615621
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,gender,justification,0.6262746,0.6192402
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,economic_status,caption,0.87778026,0.8612554
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,economic_status,justification,0.6357404,0.60979015
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,political_spectrum,caption,0.8736025,0.86542594
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,political_spectrum,justification,0.6424109,0.60313076
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,personality,caption,0.8705146,0.86901027
1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,personality,justification,0.6288126,0.61973286
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,gender,caption,0.8354789,0.8281777
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,gender,justification,0.5539513,0.55176836
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,economic_status,caption,0.8346976,0.82895756
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,economic_status,justification,0.57757175,0.5281873
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,political_spectrum,caption,0.83341897,0.83023417
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,political_spectrum,justification,0.5658956,0.53984404
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,personality,caption,0.83291507,0.8312817
1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,personality,justification,0.5637687,0.5474177
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,gender,caption,0.63519305,0.632124
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,gender,justification,0.481976,0.4796514
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,economic_status,caption,0.65087414,0.6164689
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,economic_status,justification,0.5099235,0.4517503
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,political_spectrum,caption,0.6381856,0.62913626
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,political_spectrum,justification,0.52246815,0.43922648
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,personality,caption,0.6423594,0.62931705
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,personality,justification,0.49750698,0.47248647
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,gender,caption,0.8410862,0.84015554
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,gender,justification,0.50678873,0.5042384
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,economic_status,caption,0.85432494,0.826939
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,economic_status,justification,0.5391719,0.47190917
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,political_spectrum,caption,0.84384817,0.8373982
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,political_spectrum,justification,0.52743137,0.48363012
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,personality,caption,0.84459704,0.8386373
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,personality,justification,0.5307519,0.4929243
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,gender,caption,0.96537983,0.96394074
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,gender,justification,0.5806407,0.5783132
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,economic_status,caption,0.9657736,0.96354765
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,economic_status,justification,0.60009474,0.5588915
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,political_spectrum,caption,0.9657228,0.9635982
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,political_spectrum,justification,0.6014018,0.5575865
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,personality,caption,0.9651442,0.964418
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,personality,justification,0.5894808,0.5744861
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,gender,caption,0.88733524,0.8872381
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,gender,justification,0.7076656,0.70713544
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,economic_status,caption,0.89735377,0.8772349
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,economic_status,justification,0.72456646,0.69026035
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,political_spectrum,caption,0.8885874,0.88598806
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,political_spectrum,justification,0.72413146,0.6906981
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,personality,caption,0.8889122,0.8864755
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,personality,justification,0.7174835,0.70236933
